video_id,trending_date,title,channel_title,tags,views,likes,dislikes,comment_count,countries_trending_in,publish-day,publish-time
eiDiKwbGfIY,12-21-2017,Ed Sheeran - Perfect Symphony (with Andrea Bocelli),Ed Sheeran,"['edsheeran', 'ed sheeran', 'acoustic', 'live', 'cover', 'official', 'remix', 'official video', 'lyrics', 'session']",23634920,984987,16279,39851,"['US', 'CA']",2017-12-15,08:12:39
NYSMEzMeMaQ,12-21-2017,Taau Khasme Milna | Shabad | Babbu Maan | Hey Yolo & Swag Music,Hey Yolo,"['latest punjabi songs 2017', 'punjabi songs', 'punjabi music', 'punjabi', 'new punjabi songs', 'babbu maan']",495368,28665,395,3191,['CA'],2017-12-19,09:35:18
3TtxYU7oKOI,12-21-2017,HASEENA - KULBIR JHINJER (Full Song) Deep Jandu | Sukh Sanghera | Punjabi Songs | Hi Speed Records,High Speed Records,"['haseena', 'HASEENA', 'haseena kulbir jhinjer', 'kulbir jhinjer haseena', 'haseena song', 'new song haseena', 'new punjabi songs haseena', 'kulbir jhinjer songs', 'kulbir jhinjer', 'latest punjabi songs', 'punjabi songs', 'punjabi romantic songs', 'punjabi sad songs', 'punjabi latest songs', 'new punjabi songs', 'latest audio song', 'punjab', 'punjabi song', 'latest punjabi songs 2017', 'latest songs', 'new songs 2017', 'new songs', 'romantic song', 'kulbir', 'hit song', 'new punjabi songs 2017', 'punjabi hit song', 'deep jandu']",1870800,21323,1482,1274,['CA'],2017-12-18,04:30:00
utHzOC8zEok,12-21-2017,Rymz - Lost Boys,Rymz Officiel,['Rymz'],12411,729,13,37,['CA'],2017-12-19,21:22:02
ydPYNo8o-lI,12-21-2017,"Imagine Dragons, Khalid - Thunder / Young Dumb & Broke (Medley/Audio)",ImagineDragonsVEVO,"['Imagine', 'Dragons', 'Khalid', 'Thunder', 'Young', 'Dumb', 'Broke', 'KIDinaKORNER/Interscope', 'Records', 'Alternative']",784158,59625,1267,3243,"['US', 'CA', 'GB', 'FR']",2017-12-20,05:00:02
3BXDsVD6O10,12-21-2017,Eminem - River (Audio) ft. Ed Sheeran,EminemVEVO,"['Eminem', 'Eminem 2017', 'New Eminem', 'New Eminem 2017', 'Eminem Ed Sheeran', 'Eminem Ed Sheeran Collab', 'Eminem River', 'Ed Sheeran River', 'Eminem Ed Sheeran River', 'River ft Ed Sheeran', 'Revival', 'Eminem Revival', 'Revival 2017', 'Eminem single', 'Eminem single 2017', 'Eminem Songs', 'Eminem album', 'Eminem all songs', 'River', 'Aftermath/Shady/Interscope', 'Rap']",18250437,755912,16019,47179,['CA'],2017-12-15,05:00:00
5CG-AXOAYko,12-21-2017,Preet Harpal: Haan Kargi (Full Song) DJ Flow | Latest Punjabi Songs 2017,T-Series Apna Punjab,"['haan kargi preet harpal', 'haan kargi', 'preet harpal', 'punjabi songs 2017', 'dj flow songs', 'latest punjabi songs', 'preet harpal songs', 'latest punjabi songs 2017', 'preet hundal', 'preet harpal all songs', 'tseries apnapunjab', 'tseries punjabi songs', 'punjabi video songs', 'punjabi songs new 2017', 'punjabi movies 2017', 'mankirat aulakh songs', 'romantic punjabi songs', 'preet harpal new song', 'punjabi songs', 'dj flow punjabi songs', 'punjabi movies', 'new punjabi movies', 'goliyaan preet harpal']",1144581,22897,1275,751,['CA'],2017-12-19,04:31:40
Ku-WC1EaPXI,12-21-2017,BHAD BHABIE - Mama Don't Worry (Still Ain't Dirty) Official Music Video | Danielle Bregoli,Bhad Bhabie,"['danielle bregoli', 'cash me ousside', 'cash me outside', 'dr phil', 'how bow dah', 'catch me outside', 'catch me ousside', 'hi bich', 'what you know', 'watch know', 'watch now', 'heaux', 'these heaux', 'these hoes', 'hi bich music video', 'these heaux 2017', 'these hoes 2017', 'music', 'new music', 'hip hop', 'white horse', 'hi bich song', 'hi bitch video', 'new danielle bregoli', 'bhadbhade', 'bhad barbie', 'lyrics', 'broccoli', 'barbie', 'bad barbie', 'bhad bharbie', 'did all this dirt', 'still aint dirty']",2857356,198045,8189,25882,['CA'],2017-12-18,16:33:22
NaX-oGJEZI8,12-21-2017,Aaj Se Teri | Padman | Akshay Kumar & Radhika Apte | Arijit Singh | Amit Trivedi,Zee Music Company,"['Aaj Se Teri', 'Aaj Se Teri Song', 'Aaj Se Teri Padman', 'Aaj Se Teri New Song', 'Aaj Se Teri Arijit Singh Song', 'Arijit Singh', 'Arijit Singh Songs', 'Padman', 'Padman Movie', 'Padman Akshay Kumar', 'Radhika Apte', 'Sonam Kapoor', 'Akshay Kumar Movies', 'Akshay Movie Songs', 'Zee Music Company', 'Arijit Singh Romantic Songs', 'Arijit Singh Live', 'Phir Bhi Tumko Chaahunga', 'Arijit Singh Song Collection', 'Zaalima', 'Zee Music Hit Songs', 'Latest Songs', 'arijit singh mashup', 'romantic songs', 'Padman songs']",4222559,92092,3460,5512,['CA'],2017-12-20,08:15:05
r1GXKpDBB6w,12-21-2017,Beef With Me - Young Face (Official Music Video),Danny Gonzalez,"['danny gonzalez', 'beef', 'with', 'me', 'youtube', 'drama', 'funny', 'song', 'official', 'music', 'video', 'rap', 'diss track', 'hilarious', 'music video']",38446,8501,67,1645,['CA'],2017-12-20,21:00:21
xZsONNB3gXU,12-21-2017,LAKH LAAHNTA - RAVNEET (Full Song) Gupz Sehra | Mawin Singh | Latest Punjabi Songs 2017 | Juke Dock,Juke Dock,"['lakh laahnta', 'lakh laahnta ravneet', 'ravneet lakh laahnta', 'new song lakh laahnta', 'latest song lakh laahnta', 'ravneet new song', 'ravneet songs', 'lakh laahnta ravneet singh', 'latest punjabi songs', 'ravneet si']",2628415,67466,2637,4351,['CA'],2017-12-16,11:31:25
X8sSXU-J8fI,12-22-2017,Ozuna - La Modelo Ft Cardi B ( Video Oficial ),Ozuna,"['Ozuna', 'Reggaeton', 'Odisea', 'Odisea The Album', 'La Modelo', 'Cardi B', 'Video Oficial', 'Music Video', 'Latin Music']",12311891,415014,17503,23442,"['CA', 'GB']",2017-12-19,19:00:31
ORIpWftFyqo,12-22-2017,Nai Shad Da | Gippy Grewal | Jay K | Jaani | Nataša Stanković | Official Music Video | Humble Music,Humble Music,"['nai shad da', 'nai shad da gippy grewal', 'nai shad da song', 'nai shad da full song', 'gippy grewal song', 'jak k', 'jaani', 'gurlez akhtar', 'punjabi latest song', 'desi', 'punjabi romantic songs', 'punjabi sad songs', 'humble music']",7157660,192352,7721,5156,['CA'],2017-12-19,02:30:12
ZFy7RdZWwj8,12-22-2017,Joyner Lucas - Bank Account (Remix),joyner lucas,"['21 savage', 'bank account remix', 'joyner', 'lucas', 'tech n9ne', 'logic', 'j cole', 'kendrick lamar', 'eminem']",3810293,227470,3297,28530,['CA'],2017-12-18,17:21:12
Ku-WC1EaPXI,12-22-2017,BHAD BHABIE - Mama Don't Worry (Still Ain't Dirty) Official Music Video | Danielle Bregoli,Bhad Bhabie,"['danielle bregoli', 'cash me ousside', 'cash me outside', 'dr phil', 'how bow dah', 'catch me outside', 'catch me ousside', 'hi bich', 'what you know', 'watch know', 'watch now', 'heaux', 'these heaux', 'these hoes', 'hi bich music video', 'these heaux 2017', 'these hoes 2017', 'music', 'new music', 'hip hop', 'white horse', 'hi bich song', 'hi bitch video', 'new danielle bregoli', 'bhadbhade', 'bhad barbie', 'lyrics', 'broccoli', 'barbie', 'bad barbie', 'bhad bharbie', 'did all this dirt', 'still aint dirty']",3824196,223857,26856,31840,['CA'],2017-12-18,16:33:22
LsT3zZTLEdU,12-22-2017,Merkules - ''This Again'' (Official Video),Young Merkules,"['merkules', 'stompdown killaz', 'lil xan', 'lil skies', 'landon cube', 'sdk', 'chxpo', 'ill chris', 'ski mask the slump god', 'xxxtentacion', 'pouya', 'fat nick', 'suicide boys', 'adam 22', 'no jumper', 'cuf boys', 'reaction', 'remix', 'joyner lucas', 'canada', 'canadian', 'lil peep', 'lil tracy', 'gbc', 'complex', 'russ', 'mozzy', 'rope gang', 'cole bennett', 'lena the plug', 'lael hansen', 'jake paul', 'logan paul', 'team 10', 'gucci mane', 'trippie red', 'tekashi 69', 'lil windex', 'h3h3', 'post malone']",350024,20762,274,1556,['CA'],2017-12-19,18:31:21
sesUrzFWlQ0,12-22-2017,Lil Wayne - Bank Account (Official Audio),Lil Wayne,"['lil wayne', 'weezy', 'weezy wednesday', 'wayne carter', 'young money', 'hiphop', 'lil wayne 2017', 'tha carter', 'ymcmb', 'hollyweezy', 'birdman', 'dwayne carter', 'wayne', 'hot boys', 'cash money', '2 chainz', 'hollygrove', 'In Tune We Trust', 'lil wayne bank account', 'bank account', 'dedication 6', 'lil wayne dedication 6', 'bank account dedication 6', 'lil wayne bank account dedication 6', 'dedication 6 mixtape', 'mixtape', 'lil wayne dedication 6 mixtape']",281425,23169,434,4306,['CA'],2017-12-22,02:00:02
Jtzn9OQ20Vk,12-22-2017,Tareyaan De Des ( Full Video ) | Prabh Gill | Maninder Kailey | Desi Routz | Sukh Sanghera,Speed Records,"['Tareyaan De Des', 'punjabi songs', 'punjabi music', 'punjabi latest songs', 'punjabi romantic songs', 'punjabi', 'bhangra', 'latest punjabi songs 2017', 'punjab', 'desi', 'speed records', 'Prabh Gill', 'Maninder Kailey', 'Sukh Sanghera', 'prab gill', 'tareyan de des', 'taariyan de des', 'prabh gill new songs']",2690951,88682,1438,4428,['CA'],2017-12-17,12:30:00
hXmBbhGbeo8,12-22-2017,Machine Gun Kelly - Habits,MGKVEVO,"['Machine', 'Gun', 'Kelly', 'Habits', 'Bad', 'Boy', 'Interscope', 'Records', 'Hip', 'Hop']",138168,19679,187,1873,['CA'],2017-12-22,05:00:01
NYSMEzMeMaQ,12-22-2017,Taau Khasme Milna | Shabad | Babbu Maan | Hey Yolo & Swag Music,Hey Yolo,"['latest punjabi songs 2017', 'punjabi songs', 'punjabi music', 'punjabi', 'new punjabi songs', 'babbu maan']",604939,32133,471,3521,['CA'],2017-12-19,09:35:18
X8sSXU-J8fI,12-23-2017,Ozuna - La Modelo Ft Cardi B ( Video Oficial ),Ozuna,"['Ozuna', 'Reggaeton', 'Odisea', 'Odisea The Album', 'La Modelo', 'Cardi B', 'Video Oficial', 'Music Video', 'Latin Music']",16207530,479977,21696,24832,"['CA', 'GB']",2017-12-19,19:00:31
hXmBbhGbeo8,12-23-2017,Machine Gun Kelly - Habits,MGKVEVO,"['Machine', 'Gun', 'Kelly', 'Habits', 'Bad', 'Boy', 'Interscope', 'Records', 'Hip', 'Hop']",693440,59548,809,3545,"['CA', 'FR', 'DE']",2017-12-22,05:00:01
sesUrzFWlQ0,12-23-2017,Lil Wayne - Bank Account (Official Audio),Lil Wayne,"['lil wayne', 'weezy', 'weezy wednesday', 'wayne carter', 'young money', 'hiphop', 'lil wayne 2017', 'tha carter', 'ymcmb', 'hollyweezy', 'birdman', 'dwayne carter', 'wayne', 'hot boys', 'cash money', '2 chainz', 'hollygrove', 'In Tune We Trust', 'lil wayne bank account', 'bank account', 'dedication 6', 'lil wayne dedication 6', 'bank account dedication 6', 'lil wayne bank account dedication 6', 'dedication 6 mixtape', 'mixtape', 'lil wayne dedication 6 mixtape']",1330218,60253,1527,8760,['CA'],2017-12-22,02:00:02
p_IwENcMPOA,12-23-2017,Thomas Rhett - Marry Me,ThomasRhettVEVO,"['Thomas', 'Rhett', 'Marry', 'Me', 'Valory', 'Country']",3755521,67567,2029,2878,"['US', 'CA']",2017-12-18,05:01:00
ORIpWftFyqo,12-23-2017,Nai Shad Da | Gippy Grewal | Jay K | Jaani | Nataša Stanković | Official Music Video | Humble Music,Humble Music,"['nai shad da', 'nai shad da gippy grewal', 'nai shad da song', 'nai shad da full song', 'gippy grewal song', 'jak k', 'jaani', 'gurlez akhtar', 'punjabi latest song', 'desi', 'punjabi romantic songs', 'punjabi sad songs', 'humble music']",9022459,201750,8836,6037,['CA'],2017-12-19,02:30:12
RQaVzbxZqXY,12-24-2017,Diljit Dosanjh | Raat Di Gedi (Official Video) Neeru Bajwa | Jatinder Shah | Arvindr Khaira,Speed Records,"['Raat di gedi', 'raat di geri', 'raat geri', 'diljit dosanj', 'Neeru Bajwa', 'Jatinder Shah', 'Arvindr Khaira', 'diljit dosanj songs', 'diljit songs', 'diljeet', 'latest Punjabi songs 2017', 'latest Punjabi songs this week', 'punjabi songs', 'punjabi music', 'punjabi latest songs', 'punjabi romantic songs', 'punjabi', 'punjabi songs 2017', 'punjab', 'desi', 'speed records', 'raat di gedi diljit', 'raat di gedi diljit dosanj', 'raat di geri diljit']",2650848,135308,3178,5791,['CA'],2017-12-23,11:32:18
tRBsfAIg4-0,12-24-2017,RiceGum - Naughty or Nice (Official Music Video) (Christmas Song),RiceGum,"['naughty or nice', 'ricegum diss track', 'jake paul', 'logan paul', 'vlogs', 'daily', 'jake paul vlogs', 'logan paul vlogs', 'team 10', 'christmas', 'christmas song', 'christmas music video', 'ricegum christmas', 'logan paul bad santa', 'jake paul christmas', 'jake paul santa', 'jake paul song', 'logan paul song', 'logan paul music video', 'jake paul music video', 'santa diss track', 'christmas diss track', 'logan paul diss track', 'logan paul music', 'santa', 'diss track', 'logan paul vlog', 'santa music', 'christmas music', 'music']",2665424,372241,29457,65861,"['CA', 'DE']",2017-12-23,22:12:36
X8sSXU-J8fI,12-24-2017,Ozuna - La Modelo Ft Cardi B ( Video Oficial ),Ozuna,"['Ozuna', 'Reggaeton', 'Odisea', 'Odisea The Album', 'La Modelo', 'Cardi B', 'Video Oficial', 'Music Video', 'Latin Music']",19806182,528453,25539,26557,"['CA', 'GB']",2017-12-19,19:00:31
hXmBbhGbeo8,12-24-2017,Machine Gun Kelly - Habits,MGKVEVO,"['Machine', 'Gun', 'Kelly', 'Habits', 'Bad', 'Boy', 'Interscope', 'Records', 'Hip', 'Hop']",987795,68690,1041,3885,"['CA', 'DE']",2017-12-22,05:00:01
R3jSBAQ-QoA,12-24-2017,Scotty Sire - Lonely Christmas (feat. Heath Hussar),Scotty Sire,"['scottysire', 'scotty', 'sire', 'scott sire', 'david dobrik', 'zane and heath', 'zane hijazi', 'heath hussar', 'toddy smithy', 'kristen mcatee', 'vine', 'viner', 'vines', 'best of vine', 'best vines', 'vlog', 'vlogger', 'best vlogs', 'best of vlogs', 'lizzza', 'liza koshy', 'the gabbie show', 'carly incontro', 'erin gilfoy', 'elton castee', 'tfil', 'jason nash', 'challenges', 'cringey compilation', 'cringe', 'prank', 'surprise', 'biggest fails', 'best surprises', 'tattoo fail', 'tattoos', 'lonely christmas']",435310,93821,198,7115,['CA'],2017-12-23,17:59:25
sesUrzFWlQ0,12-24-2017,Lil Wayne - Bank Account (Official Audio),Lil Wayne,"['lil wayne', 'weezy', 'weezy wednesday', 'wayne carter', 'young money', 'hiphop', 'lil wayne 2017', 'tha carter', 'ymcmb', 'hollyweezy', 'birdman', 'dwayne carter', 'wayne', 'hot boys', 'cash money', '2 chainz', 'hollygrove', 'In Tune We Trust', 'lil wayne bank account', 'bank account', 'dedication 6', 'lil wayne dedication 6', 'bank account dedication 6', 'lil wayne bank account dedication 6', 'dedication 6 mixtape', 'mixtape', 'lil wayne dedication 6 mixtape']",2035120,79109,2079,10594,['CA'],2017-12-22,02:00:02
4IsdxwBMX1g,12-24-2017,Mod Sun - address on the internet (OFFICIAL VIDEO),MODSUN,"['Mod Sun', 'modsun', 'Bella Thorne', 'bellathorne']",180919,5138,2646,1158,"['US', 'CA']",2017-12-23,20:14:58
RQaVzbxZqXY,12-25-2017,Diljit Dosanjh | Raat Di Gedi (Official Video) Neeru Bajwa | Jatinder Shah | Arvindr Khaira,Speed Records,"['Raat di gedi', 'raat di geri', 'raat geri', 'diljit dosanj', 'Neeru Bajwa', 'Jatinder Shah', 'Arvindr Khaira', 'diljit dosanj songs', 'diljit songs', 'diljeet', 'latest Punjabi songs 2017', 'latest Punjabi songs this week', 'punjabi songs', 'punjabi music', 'punjabi latest songs', 'punjabi romantic songs', 'punjabi', 'punjabi songs 2017', 'punjab', 'desi', 'speed records', 'raat di gedi diljit', 'raat di gedi diljit dosanj', 'raat di geri diljit']",5251983,190778,5128,7697,['CA'],2017-12-23,11:32:18
tRBsfAIg4-0,12-25-2017,RiceGum - Naughty or Nice (Official Music Video) (Christmas Song),RiceGum,"['naughty or nice', 'ricegum diss track', 'jake paul', 'logan paul', 'vlogs', 'daily', 'jake paul vlogs', 'logan paul vlogs', 'team 10', 'christmas', 'christmas song', 'christmas music video', 'ricegum christmas', 'logan paul bad santa', 'jake paul christmas', 'jake paul santa', 'jake paul song', 'logan paul song', 'logan paul music video', 'jake paul music video', 'santa diss track', 'christmas diss track', 'logan paul diss track', 'logan paul music', 'santa', 'diss track', 'logan paul vlog', 'santa music', 'christmas music', 'music']",4616887,479065,46453,83862,"['CA', 'DE']",2017-12-23,22:12:36
P8ZWk3S14ec,12-25-2017,Yo Yo Honey Singh: Dil Chori (Song Teaser) | Sonu Ke Titu Ki Sweety | Luv Ranjan,T-Series,"['latest hindi songs', 'bollywood', 'songs', '2017', 'dil chori', 'yo yo honey singh', 'honey singh', 'Sonu Ke Titu Ki Sweety', 'Sonu Ke Titu Ki Sweety trailer', 'sonu ke titu ki sweety', 'tseries films', 'sonu ke titu ki sweety official trailer', 'honey singh songs', 'honey singh songs 2017', 'yo yo honey singh new songs 2017', 'dil chori honey singh', 'dil chori sada ho geya', 'honey singh new song']",1807129,54666,1973,7028,['CA'],2017-12-24,11:45:02
hXmBbhGbeo8,12-25-2017,Machine Gun Kelly - Habits,MGKVEVO,"['Machine', 'Gun', 'Kelly', 'Habits', 'Bad', 'Boy', 'Interscope', 'Records', 'Hip', 'Hop']",1285731,75403,1261,4094,['CA'],2017-12-22,05:00:01
lhDiV9rd2Sg,12-25-2017,Sharry Mann: Love You ( Audio Song) | Parmish Verma | Mista Baaz | Releasing on 30 December,Lokdhun Punjabi,"['sharry mann', 'sharry mann new song', 'sharry mann latest song', 'parmish verma', 'parmish verma new song', 'parmish verma sharry mann', 'new punjabi song 2017', 'punjabi song 2017', 'parmish verma latest song 2017', 'punjabi songs 2017', 'Sharry maan New Song', 'Sharry Maan punjabi Song', 'love you sharry mann', 'sharry mann new song love you', 'sharry mann parmish verma new song love you', 'love you', 'love you sharry maan', 'love you parmish verma']",697396,26700,650,1472,['CA'],2017-12-24,07:56:08
X8sSXU-J8fI,12-25-2017,Ozuna - La Modelo Ft Cardi B ( Video Oficial ),Ozuna,"['Ozuna', 'Reggaeton', 'Odisea', 'Odisea The Album', 'La Modelo', 'Cardi B', 'Video Oficial', 'Music Video', 'Latin Music']",23232299,560449,28201,27607,"['CA', 'GB']",2017-12-19,19:00:31
4KQwNOexZIM,12-25-2017,Lil Pump Designer (Prod. by Zaytoven) (WSHH Exclusive - Official Audio),WORLDSTARHIPHOP,"['world star hip hop', 'worldstarhiphop', 'worldstar', 'world star', 'worldstar youtube', 'youtube worldstar', 'worldstarhiphop youtube', 'youtube worldstarhiphop', 'wshh', 'hip hop music', 'rap music', 'Lil Pump', 'Designer', 'Lil Pump Designer', 'Lil Pump Music', 'Lil Pump 2017', 'Worldstar', 'Official Audio', 'Lil Pump Zaytoven', 'Lil Pump Audio', 'Designer Lil Pump']",345341,36119,1113,5698,['CA'],2017-12-25,00:50:03
gRtxkFbnCvw,12-25-2017,Deji - Tank Gang (Official Music Video),ComedyShortsGamer,"['official music video', 'jake paul', 'logan paul', 'tank gang', 'comedy shorts gamer', 'deji', 'rap', 'hip hop', 'diss track', 'vevo', 'csg', 'tank', 'tank clothing', 'logan paul diss track', 'jake paul diss track', 'logang', 'team 10']",716276,73868,25915,24593,['CA'],2017-12-24,15:19:19
sesUrzFWlQ0,12-25-2017,Lil Wayne - Bank Account (Official Audio),Lil Wayne,"['lil wayne', 'weezy', 'weezy wednesday', 'wayne carter', 'young money', 'hiphop', 'lil wayne 2017', 'tha carter', 'ymcmb', 'hollyweezy', 'birdman', 'dwayne carter', 'wayne', 'hot boys', 'cash money', '2 chainz', 'hollygrove', 'In Tune We Trust', 'lil wayne bank account', 'bank account', 'dedication 6', 'lil wayne dedication 6', 'bank account dedication 6', 'lil wayne bank account dedication 6', 'dedication 6 mixtape', 'mixtape', 'lil wayne dedication 6 mixtape']",2661263,92469,2504,11633,['CA'],2017-12-22,02:00:02
Z6V60aZ7JVM,12-25-2017,Merry Christmas 2018 - Best Pop Christmas Songs Collection 2018 - The Most Popular Christmas Songs,OPM Love Songs,"['best pop christmas songs', 'the most popular christmas songs', 'merry christmas', 'merry christmas 2018', 'the best christmas songs', 'christmas songs', 'christmas songs 2018', 'best christmas playlist', 'christmas 2018', 'best christmas songs', 'best christmas song', 'christmas songs playlist', 'top christmas songs of all time', 'mariah carey christmas songs', 'justin bieber christmas song']",447630,1514,221,39,"['CA', 'DE']",2017-12-21,23:26:30
R3jSBAQ-QoA,12-25-2017,Scotty Sire - Lonely Christmas (feat. Heath Hussar),Scotty Sire,"['scottysire', 'scotty', 'sire', 'scott sire', 'david dobrik', 'zane and heath', 'zane hijazi', 'heath hussar', 'toddy smithy', 'kristen mcatee', 'vine', 'viner', 'vines', 'best of vine', 'best vines', 'vlog', 'vlogger', 'best vlogs', 'best of vlogs', 'lizzza', 'liza koshy', 'the gabbie show', 'carly incontro', 'erin gilfoy', 'elton castee', 'tfil', 'jason nash', 'challenges', 'cringey compilation', 'cringe', 'prank', 'surprise', 'biggest fails', 'best surprises', 'tattoo fail', 'tattoos', 'lonely christmas']",662707,118324,282,8139,['CA'],2017-12-23,17:59:25
VPbAPjIebw4,12-25-2017,Robin Banks FT Dolo Brassi  -  Bazerk  (Official Video),UpTop Movement Inc.,"['music', 'hiphop', 'studio', 'Toronto', 'Canada', 'UnerdergroundRap', 'Undergroundmusic', 'Undergroundhiphio', 'football', 'NFL', 'Christmas', 'NBA', 'Lebronjames', 'World', 'unitedKingdom', 'overseas', 'CNN', 'News', 'TMZ', 'pop', 'charts', 'itunes', 'Spotify', 'North', 'Northamerica']",11802,858,12,155,['CA'],2017-12-24,21:58:14
